Month,Commodities,Price,TAVG,TMIN,TMAX
01-04-2018,Masoor Dal,60.25,27.6,21.2,33.2
01-05-2018,Masoor Dal,60.28,26.9,21.4,35.2
01-06-2018,Masoor Dal,60.22,24.4,0,30.3
01-07-2018,Masoor Dal,60.94,24.2,20.6,29.5
01-08-2018,Masoor Dal,61.15,21.9,19.4,27.2
01-09-2018,Masoor Dal,61.3,23.7,20,28.3
01-10-2018,Masoor Dal,61.55,25.5,21.6,30.9
01-11-2018,Masoor Dal,61.55,24.3,20,30.4
01-12-2018,Masoor Dal,61.42,21.8,0,29.5
01-01-2019,Masoor Dal,61.81,20.3,14,27.6
01-02-2019,Masoor Dal,62.76,21.4,15.7,28.2
01-03-2019,Masoor Dal,62.73,26.3,21.3,33.8
01-04-2019,Masoor Dal,61.99,28.7,22.9,35.6
01-05-2019,Masoor Dal,61.87,26.3,0,0
01-06-2019,Masoor Dal,62.6,27.5,21,33.2
01-07-2019,Masoor Dal,62.8,25.6,21,29.8
01-08-2019,Masoor Dal,62.71,24.7,20.5,29.9
01-09-2019,Masoor Dal,62.83,23,0,26.4
01-10-2019,Masoor Dal,63.26,23.5,0,30.3
01-11-2019,Masoor Dal,64.67,23.8,18,0
01-12-2019,Masoor Dal,65.09,21.2,0,24.6
01-01-2020,Masoor Dal,66.79,22,19.2,27.2
01-02-2020,Masoor Dal,67.61,23.4,18.8,32.7
01-03-2020,Masoor Dal,67.22,25.5,20.2,32.8
01-04-2020,Masoor Dal,72.96,28.8,21,35.4
01-05-2020,Masoor Dal,76.23,28.7,23,32.8
01-06-2020,Masoor Dal,76.61,25.9,22.4,32.8
01-07-2020,Masoor Dal,76.7,24.7,21.2,29.4
01-08-2020,Masoor Dal,77.35,23,20.4,29.6
01-09-2020,Masoor Dal,77.8,24,20,29.8
01-10-2020,Masoor Dal,78.41,23.5,19.5,0
01-11-2020,Masoor Dal,79.26,24.8,19,0
01-12-2020,Masoor Dal,78.93,21.1,17,27
01-01-2021,Masoor Dal,81.04,20.6,16.6,25.3
01-02-2021,Masoor Dal,80.57,22.8,16.8,30.1
01-03-2021,Masoor Dal,80.6,25.4,17.4,33.8
01-04-2021,Masoor Dal,82.53,29.2,23.1,37.2
01-05-2021,Masoor Dal,85.08,27.1,22.5,33.4
01-06-2021,Masoor Dal,86.93,26.1,21.1,32.3
01-07-2021,Masoor Dal,87,25.7,23,32.7
01-08-2021,Masoor Dal,88.28,23.2,20,28
01-09-2021,Masoor Dal,92.15,23.6,20.9,29.3
01-10-2021,Masoor Dal,94.87,23,19.9,29.8
01-11-2021,Masoor Dal,96.47,22.9,20.8,27.8
01-12-2021,Masoor Dal,96.52,21.7,20,26.4
01-01-2022,Masoor Dal,96.71,21.4,18.5,24.6
01-02-2022,Masoor Dal,97.24,24,19.5,30.6
01-03-2022,Masoor Dal,97.36,25.2,18.4,32.1
01-04-2022,Masoor Dal,96.28,27.1,23.4,34.6
01-05-2022,Masoor Dal,96.58,24.9,20.4,34.8
01-06-2022,Masoor Dal,96.37,25.2,21.2,30.4
01-07-2022,Masoor Dal,96.2,23.6,20.5,28.7
01-08-2022,Masoor Dal,96.84,24.2,20.3,30.5
01-09-2022,Masoor Dal,96.55,23.1,19.1,28.4
01-10-2022,Masoor Dal,95.59,20.9,18.7,25.4
01-11-2022,Masoor Dal,95.76,21.6,17.1,29.3
01-12-2022,Masoor Dal,94.95,21.3,17.8,28.1
01-01-2023,Masoor Dal,94.19,22.5,15.9,29
01-02-2023,Masoor Dal,93.13,22.5,15.4,28.8
01-03-2023,Masoor Dal,92.78,23.8,17.1,30.2
01-04-2023,Masoor Dal,92.96,28.3,23.5,35
01-05-2023,Masoor Dal,92.59,24.6,21.5,32
01-06-2023,Masoor Dal,92.01,26.3,21.3,31.4
01-07-2023,Masoor Dal,92,25.6,21.4,30.4
01-08-2023,Masoor Dal,92.02,24.1,20.8,29.3
01-09-2023,Masoor Dal,93.41,24.8,19.9,31
01-10-2023,Masoor Dal,94.14,24,21.1,28.1
01-11-2023,Masoor Dal,94.25,23.4,18.9,28.6
01-12-2023,Masoor Dal,94.11,22.7,19.9,28.3
01-01-2024,Masoor Dal,93.66,21.1,16.9,30.6
01-02-2024,Masoor Dal,93.5,23.1,17.1,33.8
01-03-2024,Masoor Dal,93.4,22.6,14.5,34.5
01-04-2024,Masoor Dal,93.33,21.5,13.6,33.3
01-05-2024,Masoor Dal,93.42,23.1,16.9,31.8
01-06-2024,Masoor Dal,94.16,24.5,17.1,36.5
01-07-2024,Masoor Dal,93.26,23.4,15.2,35.5
01-08-2024,Masoor Dal,90.24,23.9,17.4,30.6
01-09-2024,Masoor Dal,89.49,24.3,15.8,34
01-01-2014,Groundnut Oil (Packed),122.32,20.2,16,26.4
01-02-2014,Groundnut Oil (Packed),120.82,22.2,0,29.8
01-03-2014,Groundnut Oil (Packed),122.24,23.8,19.9,31.1
01-04-2014,Groundnut Oil (Packed),121.53,28.3,21.9,35.8
01-05-2014,Groundnut Oil (Packed),122.39,28.8,24.2,36
01-06-2014,Groundnut Oil (Packed),118.76,27.6,20.1,35
01-07-2014,Groundnut Oil (Packed),121.93,24.9,21.1,31.3
01-08-2014,Groundnut Oil (Packed),120.95,22.8,20.5,28.4
01-09-2014,Groundnut Oil (Packed),119.61,22.6,20.4,27.4
01-10-2014,Groundnut Oil (Packed),119.05,24.7,20.7,29.9
01-11-2014,Groundnut Oil (Packed),119.13,23.1,0,28.2
01-12-2014,Groundnut Oil (Packed),118.24,22,0,28.2
01-01-2015,Groundnut Oil (Packed),119.14,22.3,0,29.5
01-02-2015,Groundnut Oil (Packed),119.95,21.9,16.2,30.2
01-03-2015,Groundnut Oil (Packed),119.1,25.2,20.8,32.6
01-04-2015,Groundnut Oil (Packed),119.63,26.9,21.6,33.4
01-05-2015,Groundnut Oil (Packed),120.88,26.8,20.1,33.8
01-06-2015,Groundnut Oil (Packed),120.54,24.3,0,31
01-07-2015,Groundnut Oil (Packed),120.62,24.6,20.6,30.7
01-08-2015,Groundnut Oil (Packed),121.48,23.7,20.6,30.3
01-09-2015,Groundnut Oil (Packed),123.57,25.5,21.1,31
01-10-2015,Groundnut Oil (Packed),124.1,24.5,21,30
01-11-2015,Groundnut Oil (Packed),123.66,23.4,21.7,29.5
01-12-2015,Groundnut Oil (Packed),123.79,21.1,0,23.8
01-01-2016,Groundnut Oil (Packed),123.62,20.1,15.7,28.4
01-02-2016,Groundnut Oil (Packed),123.2,23.4,16.4,31.4
01-03-2016,Groundnut Oil (Packed),122.8,24.7,18.9,30.7
01-04-2016,Groundnut Oil (Packed),125.03,28.4,23.2,34.8
01-05-2016,Groundnut Oil (Packed),129.3,30.6,24.4,36.6
01-06-2016,Groundnut Oil (Packed),132.23,25.4,0,0
01-07-2016,Groundnut Oil (Packed),134.52,23.3,20.2,0
01-08-2016,Groundnut Oil (Packed),135.05,22.2,19.8,27
01-09-2016,Groundnut Oil (Packed),135.47,23.2,20,26.2
01-10-2016,Groundnut Oil (Packed),135.8,23.2,19.6,29.7
01-11-2016,Groundnut Oil (Packed),135.55,23.7,20.8,30.6
01-12-2016,Groundnut Oil (Packed),135.39,21.6,17.6,30
01-01-2017,Groundnut Oil (Packed),135.42,21,14.6,27.6
01-02-2017,Groundnut Oil (Packed),133.84,23.1,16,32
01-03-2017,Groundnut Oil (Packed),133.46,24.2,16.9,32.5
01-04-2017,Groundnut Oil (Packed),133.37,28.6,22.5,35.8
01-05-2017,Groundnut Oil (Packed),132.76,26.8,20.5,35.6
01-06-2017,Groundnut Oil (Packed),131.69,26.1,20.8,0
01-07-2017,Groundnut Oil (Packed),131.04,24.6,19.3,0
01-08-2017,Groundnut Oil (Packed),129.87,25.2,21.4,30.5
01-09-2017,Groundnut Oil (Packed),128.48,23.7,19.8,30.6
01-10-2017,Groundnut Oil (Packed),127.82,23.1,0,0
01-11-2017,Groundnut Oil (Packed),127.65,21.7,19.9,25
01-12-2017,Groundnut Oil (Packed),127.32,19.8,0,24.7
01-01-2018,Groundnut Oil (Packed),126.97,22.2,16.6,28.4
01-02-2018,Groundnut Oil (Packed),126.74,21.9,13.2,29.6
01-03-2018,Groundnut Oil (Packed),126.44,25.2,18.2,33.2
01-04-2018,Groundnut Oil (Packed),126.46,27.6,21.2,33.2
01-05-2018,Groundnut Oil (Packed),125.82,26.9,21.4,35.2
01-06-2018,Groundnut Oil (Packed),124.84,24.4,0,30.3
01-07-2018,Groundnut Oil (Packed),124.61,24.2,20.6,29.5
01-08-2018,Groundnut Oil (Packed),124.46,21.9,19.4,27.2
01-09-2018,Groundnut Oil (Packed),124.98,23.7,20,28.3
01-10-2018,Groundnut Oil (Packed),125.47,25.5,21.6,30.9
01-11-2018,Groundnut Oil (Packed),125.74,24.3,20,30.4
01-12-2018,Groundnut Oil (Packed),127,21.8,0,29.5
01-01-2019,Groundnut Oil (Packed),126.17,20.3,14,27.6
01-02-2019,Groundnut Oil (Packed),126.85,21.4,15.7,28.2
01-03-2019,Groundnut Oil (Packed),127.24,26.3,21.3,33.8
01-04-2019,Groundnut Oil (Packed),126.6,28.7,22.9,35.6
01-05-2019,Groundnut Oil (Packed),127.95,26.3,0,0
01-06-2019,Groundnut Oil (Packed),129.05,27.5,21,33.2
01-07-2019,Groundnut Oil (Packed),129.74,25.6,21,29.8
01-08-2019,Groundnut Oil (Packed),130.29,24.7,20.5,29.9
01-09-2019,Groundnut Oil (Packed),131.3,23,0,26.4
01-10-2019,Groundnut Oil (Packed),133.96,23.5,0,30.3
01-11-2019,Groundnut Oil (Packed),134.66,23.8,18,0
01-12-2019,Groundnut Oil (Packed),135.55,21.2,0,24.6
01-01-2020,Groundnut Oil (Packed),137.07,22,19.2,27.2
01-02-2020,Groundnut Oil (Packed),136.94,23.4,18.8,32.7
01-03-2020,Groundnut Oil (Packed),137.77,25.5,20.2,32.8
01-04-2020,Groundnut Oil (Packed),143.8,28.8,21,35.4
01-05-2020,Groundnut Oil (Packed),146.56,28.7,23,32.8
01-06-2020,Groundnut Oil (Packed),147.96,25.9,22.4,32.8
01-07-2020,Groundnut Oil (Packed),149.25,24.7,21.2,29.4
01-08-2020,Groundnut Oil (Packed),149.23,23,20.4,29.6
01-09-2020,Groundnut Oil (Packed),150.49,24,20,29.8
01-10-2020,Groundnut Oil (Packed),152.99,23.5,19.5,0
01-11-2020,Groundnut Oil (Packed),154.22,24.8,19,0
01-12-2020,Groundnut Oil (Packed),157,21.1,17,27
01-01-2021,Groundnut Oil (Packed),161.86,20.6,16.6,25.3
01-02-2021,Groundnut Oil (Packed),163.46,22.8,16.8,30.1
01-03-2021,Groundnut Oil (Packed),166.59,25.4,17.4,33.8
01-04-2021,Groundnut Oil (Packed),170.66,29.2,23.1,37.2
01-05-2021,Groundnut Oil (Packed),175.66,27.1,22.5,33.4
01-06-2021,Groundnut Oil (Packed),178.89,26.1,21.1,32.3
01-07-2021,Groundnut Oil (Packed),178.04,25.7,23,32.7
01-08-2021,Groundnut Oil (Packed),178.07,23.2,20,28
01-09-2021,Groundnut Oil (Packed),180.69,23.6,20.9,29.3
01-10-2021,Groundnut Oil (Packed),182.32,23,19.9,29.8
01-11-2021,Groundnut Oil (Packed),181.43,22.9,20.8,27.8
01-12-2021,Groundnut Oil (Packed),181.48,21.7,20,26.4
01-01-2022,Groundnut Oil (Packed),179.83,21.4,18.5,24.6
01-02-2022,Groundnut Oil (Packed),179.44,24,19.5,30.6
01-03-2022,Groundnut Oil (Packed),185.47,25.2,18.4,32.1
01-04-2022,Groundnut Oil (Packed),188.56,27.1,23.4,34.6
01-05-2022,Groundnut Oil (Packed),191.82,24.9,20.4,34.8
01-06-2022,Groundnut Oil (Packed),191.85,25.2,21.2,30.4
01-07-2022,Groundnut Oil (Packed),191.11,23.6,20.5,28.7
01-08-2022,Groundnut Oil (Packed),190.41,24.2,20.3,30.5
01-09-2022,Groundnut Oil (Packed),191.3,23.1,19.1,28.4
01-10-2022,Groundnut Oil (Packed),191.58,20.9,18.7,25.4
01-11-2022,Groundnut Oil (Packed),192.14,21.6,17.1,29.3
01-12-2022,Groundnut Oil (Packed),190.66,21.3,17.8,28.1
01-01-2023,Groundnut Oil (Packed),189.54,22.5,15.9,29
01-02-2023,Groundnut Oil (Packed),188.82,22.5,15.4,28.8
01-03-2023,Groundnut Oil (Packed),189.18,23.8,17.1,30.2
01-04-2023,Groundnut Oil (Packed),190.52,28.3,23.5,35
01-05-2023,Groundnut Oil (Packed),190.77,24.6,21.5,32
01-06-2023,Groundnut Oil (Packed),190.7,26.3,21.3,31.4
01-07-2023,Groundnut Oil (Packed),191.14,25.6,21.4,30.4
01-08-2023,Groundnut Oil (Packed),191.9,24.1,20.8,29.3
01-09-2023,Groundnut Oil (Packed),192.19,24.8,19.9,31
01-10-2023,Groundnut Oil (Packed),192.42,24,21.1,28.1
01-11-2023,Groundnut Oil (Packed),193.02,23.4,18.9,28.6
01-12-2023,Groundnut Oil (Packed),192.27,22.7,19.9,28.3
01-01-2024,Groundnut Oil (Packed),190.88,21.1,16.9,30.6
01-02-2024,Groundnut Oil (Packed),189.72,23.1,17.1,33.8
01-03-2024,Groundnut Oil (Packed),189.14,22.6,14.5,34.5
01-04-2024,Groundnut Oil (Packed),188.98,21.5,13.6,33.3
01-05-2024,Groundnut Oil (Packed),188.55,23.1,16.9,31.8
01-06-2024,Groundnut Oil (Packed),188.42,24.5,17.1,36.5
01-07-2024,Groundnut Oil (Packed),188.99,23.4,15.2,35.5
01-08-2024,Groundnut Oil (Packed),186.59,23.9,17.4,30.6
01-09-2024,Groundnut Oil (Packed),185.41,24.3,15.8,34
01-01-2014,Mustard Oil (Packed),98.51,20.2,16,26.4
01-02-2014,Mustard Oil (Packed),98.06,22.2,0,29.8
01-03-2014,Mustard Oil (Packed),97.91,23.8,19.9,31.1
01-04-2014,Mustard Oil (Packed),98.14,28.3,21.9,35.8
01-05-2014,Mustard Oil (Packed),97.63,28.8,24.2,36
01-06-2014,Mustard Oil (Packed),96.84,27.6,20.1,35
01-07-2014,Mustard Oil (Packed),97.17,24.9,21.1,31.3
01-08-2014,Mustard Oil (Packed),97.02,22.8,20.5,28.4
01-09-2014,Mustard Oil (Packed),97.42,22.6,20.4,27.4
01-10-2014,Mustard Oil (Packed),97.71,24.7,20.7,29.9
01-11-2014,Mustard Oil (Packed),97.62,23.1,0,28.2
01-12-2014,Mustard Oil (Packed),97.74,22,0,28.2
01-01-2015,Mustard Oil (Packed),99.41,22.3,0,29.5
01-02-2015,Mustard Oil (Packed),101.32,21.9,16.2,30.2
01-03-2015,Mustard Oil (Packed),99.64,25.2,20.8,32.6
01-04-2015,Mustard Oil (Packed),99.75,26.9,21.6,33.4
01-05-2015,Mustard Oil (Packed),100.22,26.8,20.1,33.8
01-06-2015,Mustard Oil (Packed),101.53,24.3,0,31
01-07-2015,Mustard Oil (Packed),102.77,24.6,20.6,30.7
01-08-2015,Mustard Oil (Packed),103.23,23.7,20.6,30.3
01-09-2015,Mustard Oil (Packed),105.24,25.5,21.1,31
01-10-2015,Mustard Oil (Packed),107.17,24.5,21,30
01-11-2015,Mustard Oil (Packed),113.32,23.4,21.7,29.5
01-12-2015,Mustard Oil (Packed),112.57,21.1,0,23.8
01-01-2016,Mustard Oil (Packed),111.91,20.1,15.7,28.4
01-02-2016,Mustard Oil (Packed),110.87,23.4,16.4,31.4
01-03-2016,Mustard Oil (Packed),107.76,24.7,18.9,30.7
01-04-2016,Mustard Oil (Packed),106.34,28.4,23.2,34.8
01-05-2016,Mustard Oil (Packed),108.36,30.6,24.4,36.6
01-06-2016,Mustard Oil (Packed),108.42,25.4,0,0
01-07-2016,Mustard Oil (Packed),108.37,23.3,20.2,0
01-08-2016,Mustard Oil (Packed),109.4,22.2,19.8,27
01-09-2016,Mustard Oil (Packed),110.05,23.2,20,26.2
01-10-2016,Mustard Oil (Packed),109.53,23.2,19.6,29.7
01-11-2016,Mustard Oil (Packed),110.59,23.7,20.8,30.6
01-12-2016,Mustard Oil (Packed),111.58,21.6,17.6,30
01-01-2017,Mustard Oil (Packed),110.58,21,14.6,27.6
01-02-2017,Mustard Oil (Packed),110.06,23.1,16,32
01-03-2017,Mustard Oil (Packed),109.65,24.2,16.9,32.5
01-04-2017,Mustard Oil (Packed),107.62,28.6,22.5,35.8
01-05-2017,Mustard Oil (Packed),106.9,26.8,20.5,35.6
01-06-2017,Mustard Oil (Packed),105.88,26.1,20.8,0
01-07-2017,Mustard Oil (Packed),105.59,24.6,19.3,0
01-08-2017,Mustard Oil (Packed),104.79,25.2,21.4,30.5
01-09-2017,Mustard Oil (Packed),105.17,23.7,19.8,30.6
01-10-2017,Mustard Oil (Packed),105.56,23.1,0,0
01-11-2017,Mustard Oil (Packed),105.55,21.7,19.9,25
01-12-2017,Mustard Oil (Packed),106.63,19.8,0,24.7
01-01-2018,Mustard Oil (Packed),106.58,22.2,16.6,28.4
01-02-2018,Mustard Oil (Packed),106.49,21.9,13.2,29.6
01-03-2018,Mustard Oil (Packed),105.67,25.2,18.2,33.2
01-04-2018,Mustard Oil (Packed),105.14,27.6,21.2,33.2
01-05-2018,Mustard Oil (Packed),105.18,26.9,21.4,35.2
01-06-2018,Mustard Oil (Packed),105.44,24.4,0,30.3
01-07-2018,Mustard Oil (Packed),106.21,24.2,20.6,29.5
01-08-2018,Mustard Oil (Packed),105.9,21.9,19.4,27.2
01-09-2018,Mustard Oil (Packed),106.25,23.7,20,28.3
01-10-2018,Mustard Oil (Packed),106.06,25.5,21.6,30.9
01-11-2018,Mustard Oil (Packed),106.92,24.3,20,30.4
01-12-2018,Mustard Oil (Packed),107.99,21.8,0,29.5
01-01-2019,Mustard Oil (Packed),108.35,20.3,14,27.6
01-02-2019,Mustard Oil (Packed),109.41,21.4,15.7,28.2
01-03-2019,Mustard Oil (Packed),108.81,26.3,21.3,33.8
01-04-2019,Mustard Oil (Packed),108.3,28.7,22.9,35.6
01-05-2019,Mustard Oil (Packed),108.52,26.3,0,0
01-06-2019,Mustard Oil (Packed),109.15,27.5,21,33.2
01-07-2019,Mustard Oil (Packed),109.53,25.6,21,29.8
01-08-2019,Mustard Oil (Packed),108.64,24.7,20.5,29.9
01-09-2019,Mustard Oil (Packed),109.65,23,0,26.4
01-10-2019,Mustard Oil (Packed),111.19,23.5,0,30.3
01-11-2019,Mustard Oil (Packed),112.52,23.8,18,0
01-12-2019,Mustard Oil (Packed),113.67,21.2,0,24.6
01-01-2020,Mustard Oil (Packed),117.13,22,19.2,27.2
01-02-2020,Mustard Oil (Packed),117.74,23.4,18.8,32.7
01-03-2020,Mustard Oil (Packed),116.98,25.5,20.2,32.8
01-04-2020,Mustard Oil (Packed),117.95,28.8,21,35.4
01-05-2020,Mustard Oil (Packed),118.25,28.7,23,32.8
01-06-2020,Mustard Oil (Packed),119.94,25.9,22.4,32.8
01-07-2020,Mustard Oil (Packed),122.09,24.7,21.2,29.4
01-08-2020,Mustard Oil (Packed),124.48,23,20.4,29.6
01-09-2020,Mustard Oil (Packed),126.45,24,20,29.8
01-10-2020,Mustard Oil (Packed),128.63,23.5,19.5,0
01-11-2020,Mustard Oil (Packed),132.66,24.8,19,0
01-12-2020,Mustard Oil (Packed),137.66,21.1,17,27
01-01-2021,Mustard Oil (Packed),144.2,20.6,16.6,25.3
01-02-2021,Mustard Oil (Packed),144.88,22.8,16.8,30.1
01-03-2021,Mustard Oil (Packed),150.38,25.4,17.4,33.8
01-04-2021,Mustard Oil (Packed),155.39,29.2,23.1,37.2
01-05-2021,Mustard Oil (Packed),165.76,27.1,22.5,33.4
01-06-2021,Mustard Oil (Packed),170.68,26.1,21.1,32.3
01-07-2021,Mustard Oil (Packed),170.05,25.7,23,32.7
01-08-2021,Mustard Oil (Packed),172.28,23.2,20,28
01-09-2021,Mustard Oil (Packed),179.29,23.6,20.9,29.3
01-10-2021,Mustard Oil (Packed),184.83,23,19.9,29.8
01-11-2021,Mustard Oil (Packed),186.35,22.9,20.8,27.8
01-12-2021,Mustard Oil (Packed),186.62,21.7,20,26.4
01-01-2022,Mustard Oil (Packed),185.12,21.4,18.5,24.6
01-02-2022,Mustard Oil (Packed),189.24,24,19.5,30.6
01-03-2022,Mustard Oil (Packed),191.6,25.2,18.4,32.1
01-04-2022,Mustard Oil (Packed),189.18,27.1,23.4,34.6
01-05-2022,Mustard Oil (Packed),189.41,24.9,20.4,34.8
01-06-2022,Mustard Oil (Packed),186.48,25.2,21.2,30.4
01-07-2022,Mustard Oil (Packed),183.01,23.6,20.5,28.7
01-08-2022,Mustard Oil (Packed),180.89,24.2,20.3,30.5
01-09-2022,Mustard Oil (Packed),177.55,23.1,19.1,28.4
01-10-2022,Mustard Oil (Packed),174.48,20.9,18.7,25.4
01-11-2022,Mustard Oil (Packed),176.38,21.6,17.1,29.3
01-12-2022,Mustard Oil (Packed),175.51,21.3,17.8,28.1
01-01-2023,Mustard Oil (Packed),173.92,22.5,15.9,29
01-02-2023,Mustard Oil (Packed),171.15,22.5,15.4,28.8
01-03-2023,Mustard Oil (Packed),167.27,23.8,17.1,30.2
01-04-2023,Mustard Oil (Packed),163.21,28.3,23.5,35
01-05-2023,Mustard Oil (Packed),159.47,24.6,21.5,32
01-06-2023,Mustard Oil (Packed),154.23,26.3,21.3,31.4
01-07-2023,Mustard Oil (Packed),150.97,25.6,21.4,30.4
01-08-2023,Mustard Oil (Packed),150.92,24.1,20.8,29.3
01-09-2023,Mustard Oil (Packed),149.87,24.8,19.9,31
01-10-2023,Mustard Oil (Packed),148.38,24,21.1,28.1
01-11-2023,Mustard Oil (Packed),148.73,23.4,18.9,28.6
01-12-2023,Mustard Oil (Packed),148.05,22.7,19.9,28.3
01-01-2024,Mustard Oil (Packed),146.63,21.1,16.9,30.6
01-02-2024,Mustard Oil (Packed),146,23.1,17.1,33.8
01-03-2024,Mustard Oil (Packed),145.65,22.6,14.5,34.5
01-04-2024,Mustard Oil (Packed),145.62,21.5,13.6,33.3
01-05-2024,Mustard Oil (Packed),145.56,23.1,16.9,31.8
01-06-2024,Mustard Oil (Packed),147.12,24.5,17.1,36.5
01-07-2024,Mustard Oil (Packed),147.46,23.4,15.2,35.5
01-08-2024,Mustard Oil (Packed),145.26,23.9,17.4,30.6
01-09-2024,Mustard Oil (Packed),145.03,24.3,15.8,34
01-01-2014,Vanaspati (Packed),74.6,20.2,16,26.4
01-02-2014,Vanaspati (Packed),74.72,22.2,0,29.8
01-03-2014,Vanaspati (Packed),76.09,23.8,19.9,31.1
01-04-2014,Vanaspati (Packed),76.62,28.3,21.9,35.8
01-05-2014,Vanaspati (Packed),76.69,28.8,24.2,36
01-06-2014,Vanaspati (Packed),76.32,27.6,20.1,35
01-07-2014,Vanaspati (Packed),77.22,24.9,21.1,31.3
01-08-2014,Vanaspati (Packed),77.53,22.8,20.5,28.4
01-09-2014,Vanaspati (Packed),76.78,22.6,20.4,27.4
01-10-2014,Vanaspati (Packed),76.5,24.7,20.7,29.9
01-11-2014,Vanaspati (Packed),76.12,23.1,0,28.2
01-12-2014,Vanaspati (Packed),75.75,22,0,28.2
01-01-2015,Vanaspati (Packed),76.18,22.3,0,29.5
01-02-2015,Vanaspati (Packed),76.85,21.9,16.2,30.2
01-03-2015,Vanaspati (Packed),76.36,25.2,20.8,32.6
01-04-2015,Vanaspati (Packed),75.95,26.9,21.6,33.4
01-05-2015,Vanaspati (Packed),75.61,26.8,20.1,33.8
01-06-2015,Vanaspati (Packed),74.84,24.3,0,31
01-07-2015,Vanaspati (Packed),74.66,24.6,20.6,30.7
01-08-2015,Vanaspati (Packed),74.15,23.7,20.6,30.3
01-09-2015,Vanaspati (Packed),73.67,25.5,21.1,31
01-10-2015,Vanaspati (Packed),73.4,24.5,21,30
01-11-2015,Vanaspati (Packed),72.71,23.4,21.7,29.5
01-12-2015,Vanaspati (Packed),71.95,21.1,0,23.8
01-01-2016,Vanaspati (Packed),71.51,20.1,15.7,28.4
01-02-2016,Vanaspati (Packed),71.31,23.4,16.4,31.4
01-03-2016,Vanaspati (Packed),71.22,24.7,18.9,30.7
01-04-2016,Vanaspati (Packed),72.23,28.4,23.2,34.8
01-05-2016,Vanaspati (Packed),73.67,30.6,24.4,36.6
01-06-2016,Vanaspati (Packed),74.27,25.4,0,0
01-07-2016,Vanaspati (Packed),74.56,23.3,20.2,0
01-08-2016,Vanaspati (Packed),75.01,22.2,19.8,27
01-09-2016,Vanaspati (Packed),76.23,23.2,20,26.2
01-10-2016,Vanaspati (Packed),76.58,23.2,19.6,29.7
01-11-2016,Vanaspati (Packed),76.68,23.7,20.8,30.6
01-12-2016,Vanaspati (Packed),77.6,21.6,17.6,30
01-01-2017,Vanaspati (Packed),77.57,21,14.6,27.6
01-02-2017,Vanaspati (Packed),77.79,23.1,16,32
01-03-2017,Vanaspati (Packed),77.72,24.2,16.9,32.5
01-04-2017,Vanaspati (Packed),77.35,28.6,22.5,35.8
01-05-2017,Vanaspati (Packed),77.26,26.8,20.5,35.6
01-06-2017,Vanaspati (Packed),77.27,26.1,20.8,0
01-07-2017,Vanaspati (Packed),77.23,24.6,19.3,0
01-08-2017,Vanaspati (Packed),77.07,25.2,21.4,30.5
01-09-2017,Vanaspati (Packed),77.32,23.7,19.8,30.6
01-10-2017,Vanaspati (Packed),77.87,23.1,0,0
01-11-2017,Vanaspati (Packed),78.92,21.7,19.9,25
01-12-2017,Vanaspati (Packed),79.13,19.8,0,24.7
01-01-2018,Vanaspati (Packed),79.18,22.2,16.6,28.4
01-02-2018,Vanaspati (Packed),78.95,21.9,13.2,29.6
01-03-2018,Vanaspati (Packed),79.56,25.2,18.2,33.2
01-04-2018,Vanaspati (Packed),80.11,27.6,21.2,33.2
01-05-2018,Vanaspati (Packed),80.46,26.9,21.4,35.2
01-06-2018,Vanaspati (Packed),80.42,24.4,0,30.3
01-07-2018,Vanaspati (Packed),80.9,24.2,20.6,29.5
01-08-2018,Vanaspati (Packed),80.51,21.9,19.4,27.2
01-09-2018,Vanaspati (Packed),80.74,23.7,20,28.3
01-10-2018,Vanaspati (Packed),81.14,25.5,21.6,30.9
01-11-2018,Vanaspati (Packed),81.18,24.3,20,30.4
01-12-2018,Vanaspati (Packed),80.68,21.8,0,29.5
01-01-2019,Vanaspati (Packed),80.56,20.3,14,27.6
01-02-2019,Vanaspati (Packed),81.22,21.4,15.7,28.2
01-03-2019,Vanaspati (Packed),80.84,26.3,21.3,33.8
01-04-2019,Vanaspati (Packed),80.53,28.7,22.9,35.6
01-05-2019,Vanaspati (Packed),80.25,26.3,0,0
01-06-2019,Vanaspati (Packed),79.64,27.5,21,33.2
01-07-2019,Vanaspati (Packed),79.25,25.6,21,29.8
01-08-2019,Vanaspati (Packed),79.36,24.7,20.5,29.9
01-09-2019,Vanaspati (Packed),79.64,23,0,26.4
01-10-2019,Vanaspati (Packed),80,23.5,0,30.3
01-11-2019,Vanaspati (Packed),81.34,23.8,18,0
01-12-2019,Vanaspati (Packed),83.41,21.2,0,24.6
01-01-2020,Vanaspati (Packed),86.91,22,19.2,27.2
01-02-2020,Vanaspati (Packed),88.7,23.4,18.8,32.7
01-03-2020,Vanaspati (Packed),88.12,25.5,20.2,32.8
01-04-2020,Vanaspati (Packed),89.93,28.8,21,35.4
01-05-2020,Vanaspati (Packed),90.48,28.7,23,32.8
01-06-2020,Vanaspati (Packed),90.96,25.9,22.4,32.8
01-07-2020,Vanaspati (Packed),90.84,24.7,21.2,29.4
01-08-2020,Vanaspati (Packed),91.38,23,20.4,29.6
01-09-2020,Vanaspati (Packed),93.31,24,20,29.8
01-10-2020,Vanaspati (Packed),94.9,23.5,19.5,0
01-11-2020,Vanaspati (Packed),98.17,24.8,19,0
01-12-2020,Vanaspati (Packed),103.19,21.1,17,27
